ID_Cliente;Genero;Jubilado;Pareja;Dependientes;Antigüedad;Abandono
1598;Female;1;Yes;No;26;No
1599;Female;0;Yes;No;40;No
1600;Male;0;Yes;No;65;No
1601;Female;0;Yes;Yes;72;No
1602;Male;0;Yes;No;40;No
1603;Female;0;No;No;30;No
1604;Female;1;No;No;13;Yes
1605;Female;0;Yes;No;72;No
1606;Female;0;No;No;1;No
1607;Male;0;Yes;Yes;56;No
1608;Female;0;Yes;No;29;No
1609;Female;0;Yes;No;21;Yes
1610;Female;0;Yes;No;72;No
1611;Male;0;Yes;Yes;5;No
1612;Male;0;Yes;Yes;72;No
1613;Male;0;No;No;2;Yes
1614;Female;0;Yes;No;72;No
1615;Male;0;Yes;Yes;66;No
1616;Male;0;No;No;59;No
1617;Male;0;Yes;Yes;46;No
1618;Female;0;Yes;Yes;5;Yes
1619;Male;1;Yes;No;64;No
1620;Male;0;Yes;No;60;No
1621;Male;0;Yes;No;65;No
1622;Female;0;No;No;54;No
1623;Male;0;No;No;3;Yes
1624;Female;0;Yes;No;18;No
1625;Male;0;Yes;No;34;No
1626;Female;1;Yes;No;44;No
1627;Female;0;No;Yes;70;No
1628;Female;0;Yes;Yes;28;No
1629;Female;1;Yes;Yes;71;No
1630;Female;0;No;No;66;No
1631;Male;0;No;No;3;No
1632;Female;0;No;No;6;Yes
1633;Female;0;No;No;60;No
1634;Male;0;No;No;42;Yes
1635;Female;0;No;No;16;No
1636;Female;0;No;No;1;Yes
1637;Female;1;Yes;No;1;Yes
1638;Male;0;No;Yes;9;No
1639;Male;0;Yes;No;32;No
1640;Male;0;Yes;Yes;3;No
1641;Male;0;No;No;47;No
1642;Male;0;No;No;3;No
1643;Female;0;Yes;No;68;No
1644;Male;1;Yes;No;72;No
1645;Male;1;Yes;No;1;Yes
1646;Female;0;Yes;No;72;No
1647;Male;1;No;No;19;Yes
1648;Female;0;Yes;No;2;No
1649;Male;0;Yes;Yes;68;Yes
1650;Male;0;No;Yes;6;Yes
1651;Male;0;Yes;No;61;No
1652;Female;1;Yes;No;26;No
1653;Male;0;No;No;7;No
1654;Male;0;No;No;4;Yes
1655;Female;0;No;No;1;No
1656;Male;0;Yes;Yes;17;No
1657;Male;0;Yes;No;53;Yes
1658;Female;0;Yes;Yes;69;No
1659;Female;0;Yes;Yes;4;No
1660;Male;0;Yes;Yes;60;No
1661;Male;0;No;Yes;35;Yes
1662;Male;0;Yes;Yes;59;No
1663;Female;0;Yes;No;46;No
1664;Male;0;Yes;No;69;No
1665;Female;1;No;No;45;No
1666;Female;0;No;No;11;No
1667;Female;0;Yes;Yes;36;Yes
1668;Male;0;No;No;61;Yes
1669;Female;0;Yes;No;8;Yes
1670;Male;1;Yes;No;1;Yes
1671;Male;0;No;Yes;1;Yes
1672;Female;0;No;No;9;Yes
1673;Male;0;Yes;Yes;19;No
1674;Male;0;Yes;No;6;Yes
1675;Male;0;Yes;No;4;Yes
1676;Male;0;Yes;Yes;72;No
1677;Male;0;No;No;11;No
1678;Male;0;No;No;72;No
1679;Male;0;Yes;No;47;No
1680;Female;0;No;No;26;No
1681;Female;0;Yes;Yes;69;No
1682;Female;0;No;No;1;Yes
1683;Female;1;Yes;Yes;72;Yes
1684;Male;0;No;No;4;No
1685;Female;0;No;No;16;No
1686;Male;0;No;No;66;No
1687;Male;0;No;No;19;No
1688;Female;1;No;No;28;Yes
1689;Male;0;No;No;40;Yes
1690;Female;1;No;No;71;No
1691;Female;0;No;No;9;Yes
1692;Male;0;Yes;Yes;36;No
1693;Male;0;Yes;Yes;11;No
1694;Female;0;No;No;12;No
1695;Female;0;No;No;12;Yes
1696;Male;0;No;Yes;22;No
1697;Female;0;Yes;No;16;Yes
1698;Male;0;Yes;Yes;69;No
1699;Male;0;Yes;Yes;72;No
1700;Female;1;No;No;71;No
1701;Male;0;No;No;1;Yes
1702;Female;0;Yes;Yes;19;No
1703;Male;0;No;No;2;No
1704;Female;0;Yes;No;46;No
1705;Male;0;No;No;2;No
1706;Male;0;No;Yes;66;No
1707;Female;0;No;Yes;11;No
1708;Female;0;No;No;3;No
1709;Male;1;Yes;No;1;Yes
1710;Male;0;Yes;Yes;70;No
1711;Male;0;No;Yes;8;No
1712;Female;0;No;No;6;No
1713;Male;0;Yes;Yes;47;No
1714;Male;0;Yes;Yes;69;No
1715;Female;0;No;No;7;No
1716;Female;0;No;No;1;Yes
1717;Female;0;Yes;No;58;No
1718;Female;0;No;No;51;No
1719;Male;0;Yes;No;36;No
1720;Female;0;No;Yes;11;No
1721;Female;0;No;No;16;Yes
1722;Female;0;Yes;No;58;No
1723;Male;0;No;No;43;Yes
1724;Male;0;No;No;29;No
1725;Female;0;No;No;7;No
1726;Male;0;No;No;9;No
1727;Male;0;Yes;No;9;No
1728;Male;0;No;No;1;Yes
1729;Female;0;Yes;Yes;55;No
1730;Female;0;No;Yes;49;No
1731;Female;0;No;No;41;No
1732;Male;0;No;No;67;No
1733;Female;0;Yes;No;72;Yes
1734;Female;0;No;No;1;Yes
1735;Male;0;No;Yes;41;No
1736;Male;0;Yes;Yes;25;No
1737;Female;0;No;No;2;No
1738;Female;0;No;Yes;8;No
1739;Male;0;Yes;Yes;68;No
1740;Female;0;Yes;Yes;34;No
1741;Female;0;Yes;Yes;61;No
1742;Female;1;No;No;10;Yes
1743;Male;0;No;No;57;No
1744;Female;0;Yes;Yes;72;No
1745;Male;0;No;No;69;No
1746;Female;0;No;No;1;No
1747;Male;0;No;No;3;Yes
1748;Male;0;No;Yes;10;No
1749;Female;0;No;No;45;No
1750;Female;0;No;Yes;34;No
1751;Male;0;No;Yes;10;No
1752;Male;0;No;No;32;No
1753;Male;0;No;No;36;No
1754;Female;0;No;No;30;No
1755;Female;1;No;No;13;Yes
1756;Female;1;No;No;26;No
1757;Female;0;Yes;No;62;No
1758;Female;0;Yes;Yes;2;Yes
1759;Female;0;Yes;No;57;No
1760;Male;0;No;No;1;No
1761;Female;0;Yes;Yes;21;Yes
1762;Male;0;Yes;Yes;34;Yes
1763;Female;0;No;No;4;No
1764;Male;0;Yes;Yes;11;No
1765;Female;0;Yes;Yes;22;Yes
1766;Male;0;Yes;No;16;No
1767;Male;1;No;No;7;No
1768;Female;0;Yes;Yes;3;Yes
1769;Female;1;No;No;45;No
1770;Male;0;Yes;No;42;No
1771;Male;0;No;No;1;No
1772;Male;0;Yes;Yes;34;No
1773;Male;0;Yes;Yes;7;No
1774;Male;1;Yes;No;72;No
1775;Female;0;No;No;30;No
1776;Male;0;No;No;1;Yes
1777;Male;0;Yes;Yes;58;No
1778;Male;1;Yes;No;6;Yes
1779;Male;0;No;No;55;No
1780;Male;1;Yes;No;37;No
1781;Female;0;No;No;38;No
1782;Male;0;Yes;No;61;No
1783;Male;0;Yes;Yes;31;No
1784;Male;0;No;No;46;No
1785;Female;1;Yes;No;1;Yes
1786;Female;0;Yes;Yes;66;No
1787;Male;1;No;No;30;No
1788;Male;0;No;No;25;Yes
1789;Male;0;No;No;24;Yes
1790;Male;0;Yes;No;14;Yes
1791;Male;0;Yes;Yes;29;No
1792;Male;1;No;No;29;No
1793;Female;0;Yes;No;72;No
1794;Male;0;Yes;No;63;Yes
1795;Female;0;No;No;1;Yes
1796;Male;0;Yes;Yes;45;No
1797;Female;0;Yes;Yes;67;No
1798;Female;0;No;No;62;No
1799;Male;0;Yes;No;71;No
1800;Male;0;No;No;65;No
1801;Female;0;Yes;Yes;19;No
1802;Female;0;Yes;No;71;No
1803;Male;0;Yes;Yes;72;No
1804;Male;0;No;No;2;No
1805;Male;0;No;No;2;Yes
1806;Male;0;No;No;2;No
1807;Female;0;No;No;70;No
1808;Male;0;No;Yes;62;No
1809;Female;0;Yes;No;37;No
1810;Male;0;No;No;16;No
1811;Female;0;Yes;No;54;No
1812;Male;1;No;No;18;No
1813;Male;1;Yes;No;56;No
1814;Male;1;Yes;No;71;No
1815;Female;0;Yes;No;54;No
1816;Female;0;No;No;33;No
1817;Female;1;No;No;41;Yes
1818;Male;0;No;No;1;No
1819;Male;0;Yes;Yes;71;No
1820;Female;0;No;No;11;Yes
1821;Male;0;No;No;3;No
1822;Female;0;No;No;15;No
1823;Female;1;No;No;52;No
1824;Male;0;Yes;Yes;19;No
1825;Female;0;No;Yes;13;No
1826;Female;0;No;Yes;24;No
1827;Male;0;Yes;No;54;No
1828;Male;0;Yes;Yes;35;No
1829;Male;0;Yes;Yes;60;No
1830;Female;0;No;No;38;No
1831;Female;0;Yes;Yes;50;No
1832;Female;0;No;No;58;No
1833;Male;0;No;No;31;Yes
1834;Male;0;No;No;2;Yes
1835;Female;0;No;Yes;1;Yes
1836;Male;0;Yes;No;60;No
1837;Female;0;No;No;12;No
1838;Male;0;No;Yes;1;Yes
1839;Male;0;No;No;26;No
1840;Male;0;Yes;No;3;No
1841;Male;0;Yes;No;72;No
1842;Male;0;Yes;No;24;No
1843;Male;0;No;No;34;No
1844;Male;0;Yes;Yes;26;No
1845;Female;0;No;No;1;No
1846;Male;0;Yes;Yes;12;No
1847;Male;0;No;No;72;No
1848;Female;1;Yes;No;42;No
1849;Female;0;No;No;10;No
1850;Female;0;No;No;4;No
1851;Male;1;Yes;No;29;No
1852;Male;1;No;No;13;Yes
1853;Female;0;Yes;No;4;No
1854;Female;0;No;No;8;No
1855;Female;1;Yes;Yes;3;Yes
1856;Female;0;Yes;Yes;43;Yes
1857;Male;0;No;No;1;No
1858;Male;0;Yes;Yes;72;No
1859;Female;0;Yes;Yes;61;No
1860;Female;0;No;No;1;Yes
1861;Male;0;No;No;7;No
1862;Female;1;Yes;No;50;No
1863;Female;0;No;No;2;Yes
1864;Female;0;No;No;4;Yes
1865;Female;0;No;Yes;19;No
1866;Male;0;No;No;12;No
1867;Male;0;Yes;Yes;14;No
1868;Male;0;Yes;No;72;No
1869;Female;0;No;No;1;No
1870;Female;0;Yes;No;67;No
1871;Male;1;No;No;51;No
1872;Male;0;No;No;8;No
1873;Female;0;Yes;No;72;No
1874;Male;0;No;No;11;No
1875;Female;0;Yes;Yes;25;No
1876;Female;0;Yes;No;72;No
1877;Male;0;No;Yes;1;Yes
1878;Female;0;No;No;1;Yes
1879;Female;0;Yes;Yes;57;No
1880;Male;0;Yes;Yes;34;No
1881;Male;0;No;No;1;Yes
1882;Male;1;Yes;No;21;Yes
1883;Male;0;No;No;19;Yes
1884;Male;1;No;No;2;No
1885;Male;0;No;No;66;No
1886;Male;1;No;No;33;No
1887;Male;0;No;No;55;No
1888;Female;0;Yes;Yes;16;No
1889;Female;0;Yes;Yes;2;No
1890;Male;0;Yes;Yes;29;No
1891;Female;0;Yes;Yes;48;No
1892;Male;0;Yes;Yes;17;Yes
1893;Female;0;No;No;40;No
1894;Male;0;No;Yes;1;No
1895;Male;0;No;No;35;No
1896;Male;1;No;Yes;56;No
1897;Female;0;Yes;No;49;No
1898;Male;0;No;Yes;1;No
1899;Female;0;No;No;47;No
1900;Male;0;Yes;No;69;No
1901;Female;1;Yes;No;70;No
1902;Male;0;No;No;2;Yes
1903;Male;0;No;No;8;No
1904;Male;1;No;No;1;Yes
1905;Female;0;Yes;No;64;Yes
1906;Female;0;Yes;No;69;No
1907;Male;0;Yes;Yes;72;No
1908;Female;0;Yes;No;72;No
1909;Male;1;No;No;24;Yes
1910;Female;0;No;No;37;No
1911;Female;0;No;No;26;Yes
1912;Male;0;No;No;11;No
1913;Female;0;No;No;11;Yes
1914;Female;0;Yes;No;20;No
1915;Male;0;Yes;No;55;No
1916;Male;0;No;No;9;No
1917;Female;0;Yes;Yes;36;No
1918;Male;1;Yes;No;29;Yes
1919;Female;0;Yes;Yes;71;No
1920;Female;0;No;Yes;13;No
1921;Male;0;Yes;No;31;No
1922;Male;0;Yes;Yes;66;No
1923;Female;0;No;No;70;No
1924;Female;0;No;No;1;Yes
1925;Female;0;No;No;2;No
1926;Female;0;No;No;13;No
1927;Male;0;Yes;Yes;56;No
1928;Female;0;No;No;50;Yes
1929;Male;0;Yes;No;3;Yes
1930;Female;0;Yes;Yes;13;No
1931;Female;0;No;No;5;No
1932;Female;0;No;No;12;Yes
1933;Male;0;No;No;4;No
1934;Male;0;No;No;14;No
1935;Female;1;Yes;No;28;No
1936;Male;0;No;No;59;No
1937;Male;0;No;No;9;No
1938;Female;0;No;No;16;No
1939;Female;0;No;No;46;No
1940;Female;0;No;Yes;34;No
1941;Female;0;No;No;17;No
1942;Female;0;No;Yes;15;Yes
1943;Female;0;Yes;No;42;No
1944;Female;0;No;No;1;No
1945;Female;1;Yes;No;72;No
1946;Female;0;No;No;60;No
1947;Male;1;No;No;5;Yes
1948;Female;0;Yes;Yes;57;No
1949;Male;0;Yes;No;65;No
1950;Male;0;Yes;No;72;No
1951;Male;0;No;No;49;No
1952;Female;0;No;No;22;No
1953;Female;0;Yes;No;70;Yes
1954;Female;0;No;No;5;No
1955;Male;0;No;No;37;Yes
1956;Female;0;No;No;62;No
1957;Male;0;No;No;2;No
1958;Male;1;Yes;Yes;41;Yes
1959;Female;0;No;No;27;No
1960;Male;1;No;No;49;No
1961;Male;0;No;No;69;No
1962;Male;0;No;No;65;No
1963;Female;0;Yes;No;7;No
1964;Male;0;No;Yes;27;No
1965;Male;0;No;No;5;Yes
1966;Male;0;No;No;1;No
1967;Female;0;No;No;4;Yes
1968;Female;0;Yes;No;72;No
1969;Female;0;Yes;No;69;No
1970;Female;0;Yes;No;47;No
1971;Female;0;No;No;2;No
1972;Female;0;Yes;No;56;No
1973;Female;0;Yes;No;17;No
1974;Male;0;Yes;Yes;23;No
1975;Male;0;Yes;Yes;13;No
1976;Female;0;Yes;No;1;No
1977;Male;0;No;No;33;No
1978;Female;0;Yes;Yes;56;No
1979;Female;1;No;No;2;Yes
1980;Male;0;Yes;Yes;26;Yes
1981;Female;0;Yes;Yes;41;No
1982;Male;0;No;No;2;No
1983;Male;0;No;No;11;Yes
1984;Female;1;No;No;3;Yes
1985;Male;0;Yes;Yes;72;No
1986;Female;0;Yes;No;66;No
1987;Male;0;No;No;1;Yes
1988;Male;0;No;No;38;No
1989;Female;0;Yes;No;70;No
1990;Female;0;Yes;No;70;No
1991;Female;0;Yes;No;58;No
1992;Female;0;Yes;Yes;15;No
1993;Female;1;Yes;No;69;No
1994;Male;1;Yes;No;65;No
1995;Male;0;No;No;48;No
1996;Female;0;No;No;28;No
1997;Female;0;Yes;No;71;No
1998;Female;0;Yes;Yes;58;No
1999;Male;0;Yes;Yes;28;No
2000;Female;0;No;No;9;Yes
2001;Male;1;Yes;No;44;Yes
2002;Male;0;No;No;2;No
2003;Male;0;No;No;67;Yes
2004;Male;0;Yes;No;61;No
2005;Female;0;No;No;32;No
2006;Female;0;No;No;1;Yes
2007;Male;0;Yes;No;64;No
2008;Female;0;No;No;2;No
2009;Male;0;No;No;15;No
2010;Male;0;Yes;Yes;68;No
2011;Female;1;No;No;2;Yes
2012;Male;0;No;No;4;No
2013;Male;1;Yes;No;16;Yes
2014;Male;0;Yes;Yes;31;Yes
2015;Female;0;Yes;Yes;8;No
2016;Female;0;Yes;Yes;61;No
2017;Female;0;Yes;Yes;1;Yes
2018;Male;0;Yes;Yes;44;No
2019;Male;0;Yes;No;71;No
2020;Female;0;No;No;65;No
2021;Female;0;Yes;Yes;16;No
2022;Male;0;Yes;No;11;Yes
2023;Female;0;No;No;15;No
2024;Female;0;No;No;45;Yes
2025;Female;0;No;No;3;Yes
2026;Female;0;Yes;Yes;38;No
2027;Female;0;Yes;No;56;No
2028;Female;0;Yes;Yes;65;No
2029;Female;0;No;No;9;No
2030;Female;0;Yes;Yes;14;Yes
2031;Male;0;No;No;3;Yes
2032;Female;0;No;No;7;Yes
2033;Female;0;No;No;64;No
2034;Female;1;No;No;17;No
2035;Male;0;No;No;53;Yes
2036;Male;0;No;No;1;No
2037;Female;0;Yes;No;63;No
2038;Female;0;Yes;No;41;No
2039;Female;0;No;No;56;Yes
2040;Male;0;No;No;22;No
2041;Male;0;No;No;10;No
2042;Female;0;No;Yes;16;Yes
2043;Female;0;No;No;25;No
2044;Male;0;Yes;Yes;72;No
2045;Male;0;No;No;51;No
2046;Female;0;No;No;38;Yes
2047;Female;1;Yes;No;39;No
2048;Male;0;Yes;No;42;No
2049;Female;0;No;No;9;Yes
2050;Male;0;No;No;65;Yes
2051;Female;0;No;No;4;Yes
2052;Male;0;No;No;2;Yes
2053;Female;0;No;No;29;No
2054;Male;0;Yes;No;72;No
2055;Male;0;No;Yes;1;No
2056;Female;0;Yes;Yes;27;No
2057;Male;0;No;No;27;No
2058;Female;0;Yes;Yes;3;No
2059;Female;1;No;No;49;No
2060;Female;0;No;No;1;No
2061;Female;0;Yes;No;23;No
2062;Female;0;No;No;5;Yes
2063;Female;0;Yes;No;71;No
2064;Female;0;Yes;Yes;63;Yes
2065;Female;0;Yes;Yes;69;Yes
2066;Male;1;Yes;No;7;Yes
2067;Male;0;No;Yes;1;Yes
2068;Male;0;Yes;Yes;70;No
2069;Female;0;No;No;19;No
2070;Female;1;Yes;Yes;72;No
2071;Male;0;No;No;44;No
2072;Female;1;No;No;17;No
2073;Female;0;Yes;Yes;52;No
2074;Male;0;No;No;1;No
2075;Male;0;Yes;Yes;1;No
2076;Female;1;Yes;No;17;No
2077;Female;0;Yes;Yes;72;No
2078;Male;0;Yes;No;68;No
2079;Male;0;No;No;17;No
2080;Male;0;No;Yes;8;Yes
2081;Female;0;No;No;13;No
2082;Male;0;No;No;5;Yes
2083;Female;0;No;No;65;No
2084;Male;1;Yes;No;44;No
2085;Female;0;Yes;Yes;14;Yes
2086;Male;0;Yes;No;2;Yes
2087;Female;0;Yes;Yes;70;No
2088;Male;0;Yes;No;41;Yes
2089;Male;0;Yes;Yes;53;No
2090;Female;0;Yes;Yes;14;No
2091;Male;0;Yes;Yes;54;No
2092;Male;0;Yes;Yes;13;Yes
2093;Female;0;Yes;No;71;No
2094;Male;0;No;No;5;Yes
2095;Male;0;Yes;Yes;23;No
2096;Female;0;Yes;No;67;No
2097;Female;1;Yes;No;37;No
2098;Male;0;No;Yes;71;No
2099;Male;0;Yes;Yes;1;No
2100;Female;0;Yes;No;70;No
2101;Male;0;No;No;35;No
2102;Female;0;No;No;61;No
2103;Male;0;No;No;22;No
2104;Male;0;No;No;60;No
2105;Male;1;No;No;67;No
2106;Male;0;Yes;No;29;No
2107;Female;0;Yes;No;71;No
2108;Female;0;Yes;Yes;72;No
2109;Male;1;No;No;12;Yes
2110;Male;1;No;No;57;No
2111;Male;0;No;No;29;No
2112;Male;0;No;Yes;49;Yes
2113;Male;0;No;No;53;No
2114;Female;1;No;No;17;Yes
2115;Male;0;No;No;13;No
2116;Male;1;Yes;No;12;Yes
2117;Male;1;No;No;13;No
2118;Female;0;No;No;40;No
2119;Male;0;No;Yes;1;No
2120;Male;1;Yes;No;32;No
2121;Female;1;No;No;36;No
2122;Female;0;No;No;46;Yes
2123;Female;0;Yes;Yes;69;No
2124;Female;1;Yes;Yes;40;Yes
2125;Male;0;No;No;13;No
2126;Female;0;Yes;Yes;60;No
2127;Female;0;Yes;No;13;Yes
2128;Female;0;No;No;6;No
2129;Female;0;Yes;No;25;No
2130;Female;0;No;No;7;Yes
2131;Female;0;No;Yes;4;Yes
2132;Female;0;Yes;No;45;No
2133;Female;1;No;No;72;No
2134;Male;0;Yes;Yes;52;No
2135;Female;1;Yes;Yes;32;No
2136;Female;0;No;No;13;Yes
2137;Female;0;Yes;Yes;47;No
2138;Male;0;Yes;No;45;No
2139;Female;1;No;No;14;No
2140;Female;0;Yes;Yes;68;No
2141;Male;0;Yes;Yes;71;No
2142;Female;0;Yes;No;72;No
2143;Male;0;No;No;71;No
2144;Female;0;Yes;No;67;No
2145;Female;0;Yes;Yes;62;No
2146;Female;0;No;No;50;No
2147;Female;0;No;No;48;No
2148;Male;0;Yes;No;40;No
2149;Female;0;No;Yes;43;No
2150;Male;0;No;No;7;No
2151;Male;0;Yes;Yes;19;Yes
2152;Male;0;No;No;10;Yes
2153;Male;0;Yes;Yes;8;No
2154;Male;1;Yes;No;55;No
2155;Male;0;No;Yes;52;No
2156;Female;0;No;No;1;Yes
2157;Male;1;Yes;No;54;No
2158;Female;0;Yes;No;62;No
2159;Female;1;No;No;35;No
2160;Male;0;No;Yes;33;No
2161;Female;0;Yes;No;1;No
2162;Female;0;No;No;18;No
2163;Male;0;No;No;1;Yes
2164;Male;1;No;No;1;Yes
2165;Female;0;No;No;60;No
2166;Female;0;Yes;No;55;No
2167;Male;0;No;No;18;No
2168;Male;0;Yes;Yes;67;No
2169;Male;1;Yes;No;34;No
2170;Female;1;No;Yes;30;No
2171;Female;0;Yes;Yes;31;No
2172;Female;0;Yes;No;68;No
2173;Male;0;No;No;56;Yes
2174;Female;0;No;No;36;No
2175;Female;0;No;No;13;Yes
2176;Male;0;No;No;39;No
2177;Male;0;No;Yes;3;No
2178;Female;0;No;No;55;No
2179;Male;0;Yes;No;67;No
2180;Male;1;Yes;No;23;No
2181;Male;0;No;No;11;Yes
2182;Male;0;No;No;10;No
2183;Female;0;No;Yes;61;No
2184;Female;1;No;No;72;No
2185;Female;0;No;No;68;No
2186;Female;1;No;No;56;No
2187;Male;0;No;No;1;No
2188;Female;1;No;No;8;Yes
2189;Male;0;Yes;No;32;No
2190;Male;0;Yes;No;61;No
2191;Female;0;No;No;70;No
2192;Male;1;No;No;6;Yes
2193;Female;0;No;No;11;No
2194;Male;1;Yes;No;70;No
2195;Female;0;No;No;3;No
2196;Female;0;Yes;Yes;39;No
2197;Female;0;No;No;18;Yes
2198;Male;0;No;Yes;1;Yes
2199;Female;0;Yes;No;8;Yes
2200;Female;0;Yes;No;26;No
2201;Female;0;Yes;Yes;42;Yes
2202;Male;0;Yes;Yes;5;No
2203;Female;0;No;No;29;No
2204;Male;0;Yes;Yes;8;No
2205;Female;0;No;No;41;Yes
2206;Female;0;No;No;5;Yes
2207;Male;0;No;No;14;Yes
2208;Female;0;Yes;No;72;No
2209;Male;0;Yes;No;63;No
2210;Female;0;No;No;58;No
2211;Female;0;Yes;Yes;22;Yes
2212;Male;1;Yes;No;35;No
2213;Male;0;Yes;Yes;38;No
2214;Female;0;Yes;No;8;No
2215;Female;0;Yes;No;55;No
2216;Male;0;No;No;6;No
2217;Female;1;No;No;1;Yes
2218;Male;0;No;Yes;64;No
2219;Male;1;No;No;34;No
2220;Male;0;No;No;9;No
2221;Female;0;Yes;Yes;41;No
2222;Female;0;Yes;No;46;No
2223;Female;0;Yes;Yes;62;Yes
2224;Male;0;Yes;Yes;67;No
2225;Male;0;No;No;4;Yes
2226;Male;0;Yes;No;30;Yes
2227;Female;0;Yes;No;18;Yes
2228;Male;0;No;No;1;No
2229;Male;0;No;No;20;Yes
2230;Male;0;No;No;9;No
2231;Male;0;No;No;23;No
2232;Female;0;Yes;No;69;No
2233;Male;0;No;No;1;Yes
2234;Male;0;Yes;No;62;No
2235;Female;0;No;No;1;Yes
2236;Female;0;No;No;53;No
2237;Female;0;No;No;11;No
2238;Male;0;Yes;Yes;9;No
2239;Female;0;No;No;4;No
2240;Male;0;Yes;Yes;63;No
2241;Male;0;No;Yes;22;No
2242;Female;0;Yes;Yes;51;No
2243;Female;0;No;No;15;No
2244;Female;0;Yes;No;26;No
2245;Male;0;No;No;9;No
2246;Male;0;Yes;Yes;72;No
2247;Male;0;No;No;49;Yes
2248;Male;0;No;No;49;No
2249;Male;0;No;No;50;No
2250;Male;0;Yes;Yes;34;No
2251;Female;0;Yes;Yes;71;No
2252;Female;0;No;No;3;Yes
2253;Female;0;Yes;No;15;No
2254;Female;0;No;No;23;Yes
2255;Male;0;No;No;40;No
2256;Male;0;No;No;35;No
2257;Female;0;Yes;No;30;Yes
2258;Male;0;No;No;56;No
2259;Male;0;Yes;No;48;No
2260;Female;0;Yes;Yes;6;No
2261;Female;0;No;No;8;No
2262;Male;0;Yes;No;24;Yes
2263;Female;0;Yes;Yes;4;Yes
2264;Female;0;No;No;56;No
2265;Female;0;No;Yes;43;No
2266;Female;0;Yes;Yes;55;No
2267;Female;0;No;No;14;No
2268;Male;0;Yes;Yes;58;No
2269;Male;0;Yes;No;59;Yes
2270;Female;0;Yes;No;71;No
2271;Male;0;No;No;1;Yes
2272;Male;0;No;No;16;Yes
2273;Female;0;No;Yes;67;No
2274;Male;0;Yes;No;10;Yes
2275;Male;0;No;No;11;No
2276;Male;0;Yes;Yes;1;Yes
2277;Male;0;Yes;No;13;No
2278;Female;0;Yes;No;64;No
2279;Male;0;No;No;29;No
2280;Female;0;No;Yes;21;No
2281;Male;0;Yes;No;66;Yes
2282;Female;0;No;No;66;No
2283;Male;0;No;No;41;No
2284;Male;0;Yes;No;66;Yes
2285;Male;1;Yes;No;27;Yes
2286;Female;0;Yes;Yes;0;No
2287;Female;0;No;No;1;Yes
2288;Male;0;No;No;66;No
2289;Male;0;No;No;62;No
2290;Female;0;No;No;45;No
2291;Female;0;Yes;Yes;33;No
2292;Female;0;Yes;Yes;71;No
2293;Female;1;No;No;18;No
2294;Male;0;Yes;Yes;67;No
2295;Female;0;Yes;Yes;55;No
2296;Female;0;No;Yes;9;No
2297;Male;0;No;No;69;Yes
2298;Female;0;No;No;18;No
2299;Male;0;No;No;24;No
2300;Female;0;Yes;Yes;58;No
2301;Male;0;No;No;7;No
2302;Female;0;No;No;1;No
2303;Female;0;No;No;61;No
2304;Female;0;No;No;35;Yes
2305;Male;0;No;No;1;No
2306;Female;0;No;Yes;7;No
2307;Male;0;Yes;Yes;63;No
2308;Female;0;No;No;15;No
2309;Female;0;Yes;No;3;No
2310;Female;0;Yes;Yes;33;Yes
2311;Male;0;Yes;Yes;30;No
2312;Male;0;No;No;51;No
2313;Male;0;No;No;64;No
2314;Female;0;Yes;Yes;56;No
2315;Female;0;Yes;No;53;No
2316;Male;0;No;No;22;Yes
2317;Female;0;No;No;1;No
2318;Male;1;Yes;Yes;26;Yes
2319;Male;1;Yes;No;72;No
2320;Female;1;Yes;No;47;No
2321;Female;0;No;No;7;Yes
2322;Male;0;Yes;Yes;50;No
2323;Male;0;Yes;Yes;57;No
2324;Male;0;Yes;No;17;No
2325;Male;0;Yes;Yes;69;No
2326;Female;0;No;Yes;12;No
2327;Female;0;Yes;Yes;1;Yes
2328;Female;0;Yes;Yes;71;No
2329;Male;1;No;No;9;No
2330;Male;0;No;No;69;No
2331;Female;0;Yes;Yes;53;No
2332;Female;0;Yes;No;71;No
2333;Female;1;Yes;No;15;No
2334;Male;0;No;No;8;No
2335;Female;0;Yes;Yes;61;No
2336;Male;0;Yes;Yes;56;No
2337;Male;0;No;No;25;No
2338;Female;0;No;No;1;Yes
2339;Female;0;Yes;No;27;No
2340;Female;1;No;No;15;Yes
2341;Male;0;Yes;Yes;47;No
2342;Male;0;No;No;51;No
2343;Male;0;No;No;1;Yes
2344;Male;0;No;No;6;Yes
2345;Male;1;No;No;1;Yes
2346;Female;0;No;No;63;No
2347;Male;0;Yes;No;70;No
2348;Female;0;No;No;23;No
2349;Male;0;Yes;No;52;No
2350;Female;0;No;No;55;No
2351;Female;0;No;No;48;No
2352;Female;0;No;No;11;No
2353;Female;0;Yes;Yes;48;No
2354;Male;1;Yes;No;61;No
2355;Female;0;Yes;No;37;No
2356;Male;0;No;No;24;No
2357;Female;0;Yes;Yes;18;No
2358;Male;1;Yes;No;69;No
2359;Female;1;Yes;Yes;59;No
2360;Male;1;Yes;No;24;No
2361;Male;0;Yes;Yes;0;No
2362;Male;0;Yes;Yes;56;No
2363;Female;0;Yes;Yes;65;No
2364;Female;0;No;No;23;No
2365;Female;0;Yes;No;18;No
2366;Female;0;No;No;3;Yes
2367;Female;0;No;No;6;No
2368;Female;0;No;No;41;No
2369;Female;0;Yes;Yes;30;Yes
2370;Male;0;No;No;17;No
