jubilado,pareja,dependientes,antigüedad,servicio_internet,seguridad_online,copia_seguridad_online,protección_dispositivo,soporte_técnico,streaming_películas,contrato,factura_electrónica,método_pago,cargos_mensuales,cargos_totales,abandono
1.0,1.0,0.0,0.9318181818181818,0.0,2.0,0.5,1.0,0.0,0.5,2.0,-1.0,-1.0,-0.011528028933092224,0.3291999883918096,0
0.0,0.0,0.0,-0.4772727272727273,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,-1.0,-0.14594635322483424,-0.24893764328860035,0
1.0,0.0,0.0,-0.13636363636363635,-1.0,2.0,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,-0.09350512356841471,-0.24316671434316298,0
0.0,1.0,1.0,0.09090909090909091,0.0,2.0,0.5,0.0,0.0,-0.5,0.0,-1.0,0.0,1.0599005424954793,1.4658574099639732,0
0.0,1.0,0.0,1.1136363636363635,-1.0,2.0,0.5,0.0,2.0,-0.5,2.0,-1.0,-2.0,0.8067359855334539,3.631365330481035,0
0.0,1.0,1.0,1.0454545454545454,-1.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,-1.0,1.163878842676311,0.25795886554813463,0
0.0,0.0,0.0,-0.06818181818181818,-1.0,0.0,-0.5,1.0,2.0,-0.5,0.0,-1.0,0.0,0.7223477998794454,-0.1556326671061196,0
0.0,0.0,0.0,0.5909090909090909,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,-2.0,0.1949216395418927,0.7477250019692466,0
0.0,1.0,0.0,1.1136363636363635,-1.0,2.0,0.5,1.0,2.0,0.5,2.0,-1.0,-2.0,1.1894966847498494,-0.19743873570223333,0
1.0,1.0,1.0,1.1363636363636365,0.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,-1.0,1.5692435201928874,6.71367154625242,0
0.0,0.0,0.0,-0.11363636363636363,0.0,2.0,0.5,1.0,2.0,-0.5,0.0,0.0,-2.0,1.4321127185051237,-0.11189466396361661,0
0.0,1.0,1.0,0.38636363636363635,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,1.0,-0.13705545509342978,0.5686272071108458,0
0.0,0.0,0.0,-0.20454545454545456,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,1.0,-0.14459011452682338,-0.023970913191464664,0
0.0,0.0,0.0,0.5681818181818182,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,-0.019665461121157322,0.15486155160047926,0
0.0,0.0,0.0,0.29545454545454547,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,-2.0,0.14820675105485231,0.3343905078168725,0
0.0,0.0,0.0,-0.29545454545454547,0.0,0.0,-0.5,1.0,0.0,0.5,0.0,0.0,0.0,1.2422393007836046,0.4224469236222529,0
0.0,0.0,0.0,0.7272727272727273,0.0,2.0,0.5,0.0,2.0,0.5,2.0,0.0,-1.0,-0.012281494876431586,4.5259422326695935,0
0.0,1.0,1.0,1.1363636363636365,-1.0,2.0,0.5,1.0,2.0,0.5,2.0,-1.0,-1.0,1.1774412296564196,0.29636539266776946,0
0.0,0.0,1.0,1.1136363636363635,0.0,2.0,0.5,0.0,0.0,-0.5,1.0,0.0,-1.0,1.1126431585292345,4.748404910264543,0
0.0,0.0,0.0,0.6136363636363636,-1.0,0.0,-0.5,1.0,2.0,0.5,2.0,0.0,-2.0,0.9468806509945751,0.05806582673117504,0
1.0,1.0,0.0,0.7272727272727273,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,1.0,0.11053345388788427,-0.1650435929007624,0
0.0,1.0,0.0,-0.45454545454545453,0.0,0.0,-0.5,1.0,0.0,-0.5,0.0,0.0,0.0,1.2030590717299579,-0.10837904058306282,0
1.0,0.0,0.0,-0.06818181818181818,0.0,2.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.04347498493068113,-0.1147801284363353,0
0.0,1.0,0.0,1.1363636363636365,-1.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,0.0,-0.03578963230861965,0.31213594849280085,0
0.0,0.0,0.0,-0.4318181818181818,-1.0,2.0,-0.5,1.0,2.0,-0.5,0.0,-1.0,1.0,0.448086196503918,-0.16161088516597638,0
0.0,1.0,0.0,-0.4772727272727273,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,-2.0,-0.14443942133815552,-0.24885472764283256,0
0.0,0.0,0.0,-0.25,-1.0,0.0,-0.5,0.0,0.0,-0.5,0.0,-1.0,-1.0,-0.10691681735985534,-0.24645846548014377,0
0.0,0.0,0.0,0.8181818181818182,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,-1.0,-0.13780892103676914,-0.23794302865979297,0
0.0,0.0,0.0,-0.45454545454545453,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,1.0,-0.14489150090415914,-0.2478265736353121,0
0.0,0.0,0.0,1.1363636363636365,-1.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,-2.0,0.8127637130801688,3.7355902972111323,0
1.0,1.0,0.0,1.1363636363636365,0.0,2.0,-0.5,0.0,0.0,-0.5,2.0,-1.0,-2.0,-0.05673598553345389,4.394603849773433,0
0.0,0.0,0.0,-0.4090909090909091,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.9649638336347197,0.0001575397269587785,0
0.0,0.0,0.0,-0.4772727272727273,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,-1.0,-0.14443942133815552,-0.24885472764283256,0
0.0,0.0,0.0,-0.4772727272727273,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,1.0,0.11204038577456299,-0.23474248473315673,0
0.0,1.0,0.0,0.1590909090909091,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.9544153104279687,1.5313607701205179,0
0.0,0.0,0.0,0.25,0.0,2.0,-0.5,0.0,2.0,-0.5,2.0,0.0,0.0,1.1653857745629899,2.2598576338362166,0
1.0,0.0,0.0,0.8409090909090909,0.0,0.0,-0.5,1.0,0.0,0.5,1.0,0.0,0.0,-0.025090415913200725,-0.20170059989469713,0
0.0,1.0,0.0,-0.38636363636363635,0.0,2.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.1683996383363473,0.09211099088342475,0
0.0,0.0,0.0,0.4318181818181818,-1.0,0.0,-0.5,1.0,0.0,-0.5,0.0,0.0,-2.0,-0.09109403254972875,1.6047411166250016,0
0.0,0.0,1.0,0.5681818181818182,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,-1.0,0.1346443640747438,0.5894390341985581,0
0.0,1.0,1.0,0.13636363636363635,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,-1.0,-0.14443942133815552,0.15404897827195502,0
0.0,1.0,0.0,0.8636363636363636,0.0,0.0,0.5,1.0,0.0,0.5,1.0,-1.0,-2.0,-0.020569620253164556,0.26002346512775226,0
1.0,0.0,0.0,-0.09090909090909091,0.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,-1.0,1.0388034960819772,0.9199407982289218,0
0.0,0.0,0.0,0.06818181818181818,0.0,2.0,-0.5,0.0,0.0,-0.5,0.0,-1.0,-2.0,-0.06306509945750452,1.3681827792495305,0
0.0,1.0,0.0,1.1136363636363635,-1.0,2.0,0.5,1.0,2.0,0.5,2.0,-1.0,-2.0,1.1503164556962024,5.027333142627348,0
0.0,0.0,0.0,-0.4772727272727273,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,1.0,-0.14323387582881253,-0.24878839512621834,0
0.0,1.0,1.0,1.1136363636363635,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,-1.0,-0.14534358047016274,0.9234232553511685,0
1.0,0.0,0.0,1.0227272727272727,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,1.0,-0.06095539481615431,3.945698543586682,0
1.0,1.0,0.0,1.1363636363636365,0.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,-1.0,1.5692435201928874,0.4495769229174699,0
0.0,0.0,0.0,0.4318181818181818,-1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.4330168776371308,1.1406622472627472,0
0.0,1.0,1.0,0.022727272727272728,-1.0,2.0,-0.5,0.0,2.0,-0.5,2.0,-1.0,1.0,-0.12289029535864979,0.42393940524607293,0
0.0,1.0,1.0,-0.20454545454545456,-1.0,0.0,-0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.800708257986739,0.47692250289168314,0
0.0,0.0,0.0,0.9772727272727273,0.0,0.0,0.5,1.0,0.0,-0.5,1.0,0.0,0.0,-0.031118143459915613,4.851966551828498,0
0.0,1.0,1.0,0.75,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,1.0,-0.14413803496081978,0.7261669340696243,0
0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,-1.0,-0.1456449668474985,-0.1812618932129398,0
0.0,1.0,0.0,1.0454545454545454,-1.0,2.0,-0.5,1.0,0.0,0.5,1.0,0.0,0.0,-0.09305304400241109,2.8369505283799525,0
0.0,0.0,0.0,-0.1590909090909091,-1.0,0.0,-0.5,0.0,0.0,-0.5,0.0,-1.0,1.0,0.5611060880048222,-0.19818497651414332,0
0.0,1.0,1.0,0.25,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,-2.0,0.11806811332127788,0.2471632484691699,0
0.0,0.0,0.0,-0.4772727272727273,-1.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,1.0,0.5806962025316456,-0.20895571889937772,0
0.0,1.0,0.0,0.06818181818181818,-1.0,0.0,-0.5,1.0,0.0,-0.5,0.0,-1.0,-1.0,0.6620705244122965,-0.13401655825445982,0
0.0,0.0,0.0,-0.25,0.0,0.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,-0.03307715491259795,-0.1676305610487171,0
0.0,1.0,1.0,0.6818181818181818,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,-2.0,-0.14474080771549125,0.6439146134679884,0
1.0,1.0,0.0,-0.022727272727272728,-1.0,0.0,0.5,1.0,0.0,0.5,1.0,-1.0,-2.0,-0.0669831223628692,0.9907507597146044,0
0.0,0.0,0.0,0.38636363636363635,0.0,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.01469258589511754,3.0997931254638096,0
0.0,0.0,0.0,-0.45454545454545453,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,-1.0,-0.145042194092827,-0.24774365798954434,0
0.0,1.0,1.0,-0.38636363636363635,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,-0.13841169379144064,-0.14088197372403186,0
0.0,0.0,0.0,-0.06818181818181818,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,1.0,0.1256027727546715,-0.2195689215576533,0
0.0,0.0,0.0,0.4090909090909091,0.0,0.0,0.5,1.0,0.0,-0.5,0.0,0.0,-2.0,-0.034282700421940926,0.06092641651016339,0
0.0,0.0,0.0,0.022727272727272728,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,1.0,0.1331374321880651,-0.2106471980730404,0
0.0,0.0,0.0,-0.1590909090909091,-1.0,0.0,0.5,0.0,0.0,0.5,2.0,0.0,1.0,-0.11656118143459916,-0.24553810181212143,0
1.0,0.0,0.0,0.9318181818181818,0.0,2.0,0.5,1.0,0.0,0.5,0.0,0.0,-2.0,-0.010171790235081375,5.579634259086518,0
0.0,0.0,0.0,-0.4090909090909091,-1.0,0.0,-0.5,0.0,0.0,-0.5,0.0,-1.0,1.0,0.49630801687763715,-0.0675016272195482,0
0.0,1.0,1.0,0.11363636363636363,-1.0,2.0,0.5,1.0,2.0,-0.5,1.0,-1.0,1.0,0.8218053044002411,1.303674406842199,0
0.0,1.0,1.0,1.1136363636363635,0.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,-2.0,1.5737643158529235,0.43745465550622076,0
0.0,0.0,0.0,-0.045454545454545456,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,-2.0,-0.1456449668474985,-0.24711349908170924,0
0.0,1.0,1.0,1.1136363636363635,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,-1.0,-0.1390144665461121,-0.1126077385172195,0
0.0,1.0,1.0,0.6818181818181818,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,-1.0,-0.1454942736588306,-0.16659411547661987,0
0.0,1.0,1.0,0.7727272727272727,0.0,0.0,0.5,0.0,2.0,-0.5,0.0,0.0,-1.0,1.2859403254972874,0.19987645568780602,0
1.0,1.0,0.0,0.13636363636363635,0.0,0.0,0.5,0.0,2.0,0.5,0.0,0.0,0.0,-0.015596745027124773,-0.22567980465073856,0
0.0,1.0,1.0,0.7272727272727273,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,-2.0,0.13163050030138637,0.6551911412924062,0
0.0,1.0,1.0,1.1363636363636365,-1.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,-1.0,-0.07692887281494877,0.1436679394218292,0
0.0,0.0,0.0,0.38636363636363635,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,-1.0,-0.14383664858348402,0.38165242590450604,0
0.0,0.0,0.0,-0.22727272727272727,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,0.0,0.12861663652802893,-0.2289218064002587,0
0.0,0.0,0.0,0.6818181818181818,-1.0,2.0,-0.5,1.0,2.0,-0.5,1.0,-1.0,-1.0,-0.06351717902350813,2.964640622862331,0
0.0,1.0,0.0,0.5227272727272727,0.0,0.0,-0.5,0.0,2.0,0.5,2.0,0.0,-1.0,-0.031570223025919227,0.10482195937962514,0
0.0,1.0,1.0,-0.3409090909090909,-1.0,0.0,-0.5,0.0,0.0,-0.5,0.0,-1.0,0.0,-0.10149186256781194,-0.22153402236234968,0
0.0,1.0,1.0,0.20454545454545456,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,1.0,0.21300482218203737,-0.1878868533097853,0
0.0,1.0,1.0,0.045454545454545456,-1.0,2.0,-0.5,1.0,0.0,-0.5,1.0,0.0,-1.0,0.6726190476190477,0.9552628633259953,0
0.0,0.0,0.0,0.5681818181818182,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,1.0,0.1346443640747438,-0.17212458904933067,0
1.0,1.0,1.0,0.13636363636363635,-1.0,0.0,-0.5,0.0,0.0,-0.5,1.0,0.0,0.0,-0.09817661241711875,-0.13596507593000262,0
1.0,1.0,0.0,0.22727272727272727,0.0,0.0,-0.5,1.0,0.0,-0.5,0.0,-1.0,1.0,-0.05553044002411091,-0.22922859428959946,0
0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.5,0.0,2.0,0.5,0.0,0.0,0.0,1.4125226039783,2.6852148966249185,0
0.0,0.0,0.0,-0.2727272727272727,0.0,0.0,0.5,0.0,0.0,-0.5,0.0,-1.0,0.0,1.028254972875226,0.41050707063169284,0
0.0,0.0,1.0,1.0,-1.0,2.0,0.5,0.0,2.0,-0.5,2.0,-1.0,-2.0,-0.07602471368294153,0.11254140600060529,0
1.0,0.0,0.0,-0.4772727272727273,-1.0,0.0,-0.5,0.0,0.0,-0.5,0.0,-1.0,-2.0,0.5068565400843882,-0.21301858554199884,0
0.0,1.0,1.0,0.6136363636363636,-1.0,0.0,0.5,0.0,2.0,0.5,2.0,-1.0,-2.0,-0.05553044002411091,2.98520370301274,0
0.0,1.0,1.0,-0.4772727272727273,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,-2.0,0.12861663652802893,-0.23383041262971116,0
0.0,1.0,0.0,-0.4318181818181818,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,-2.0,-0.14489150090415914,-0.20937029712821661,0
1.0,1.0,0.0,0.2727272727272727,0.0,2.0,-0.5,0.0,2.0,-0.5,1.0,-1.0,1.0,1.1834689572031345,0.008888557226305818,0
0.0,1.0,1.0,1.1363636363636365,-1.0,2.0,0.5,1.0,2.0,0.5,2.0,-1.0,-2.0,-0.04648884870403858,0.25766866078794737,0
0.0,0.0,0.0,-0.4318181818181818,-1.0,2.0,-0.5,1.0,0.0,0.5,0.0,0.0,0.0,-0.05839361060880048,-0.0796073115016438,0
0.0,0.0,0.0,0.4772727272727273,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,1.0,0.1195750452079566,0.4759275151424698,0
0.0,0.0,0.0,-0.09090909090909091,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,-0.06788728149487643,0.7840420548155335,0
0.0,1.0,1.0,1.0227272727272727,-1.0,2.0,0.5,0.0,2.0,-0.5,1.0,-1.0,1.0,0.729882459312839,3.0611544345360246,0
0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,1.0,-0.13630198915009042,-0.15846009062680083,0
0.0,1.0,0.0,-0.3409090909090909,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,-2.0,-0.070750452079566,0.1454257511121061,0
1.0,1.0,0.0,0.6818181818181818,0.0,2.0,-0.5,1.0,2.0,0.5,1.0,0.0,-2.0,1.3989602169981916,4.294275918394422,0
0.0,0.0,0.0,-0.13636363636363635,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,-1.0,0.8790687160940326,-0.1505831042788619,0
0.0,1.0,0.0,-0.3181818181818182,-1.0,0.0,0.5,1.0,0.0,-0.5,0.0,0.0,1.0,0.6500150693188668,0.11914149140372042,0
0.0,0.0,0.0,-0.3409090909090909,-1.0,0.0,-0.5,1.0,2.0,-0.5,0.0,-1.0,-2.0,-0.07813441832429174,0.11922440704948821,0
0.0,1.0,1.0,1.1363636363636365,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,-1.0,-0.14519288728149488,0.9224282676019552,0
1.0,1.0,0.0,-0.3409090909090909,-1.0,2.0,-0.5,0.0,0.0,-0.5,0.0,-1.0,-2.0,-0.13012356841470765,-0.06775037415685153,0
0.0,0.0,0.0,-0.022727272727272728,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.13163050030138637,-0.21548947178587863,0
1.0,0.0,0.0,0.29545454545454547,-1.0,0.0,-0.5,1.0,2.0,0.5,1.0,0.0,0.0,-0.06502411091018687,1.798514980784299,0
0.0,1.0,1.0,0.8636363636363636,-1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5746684749849307,2.294516373767148,0
0.0,0.0,0.0,-0.45454545454545453,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,-0.06984629294755877,-0.1289421207334718,0
0.0,1.0,1.0,-0.22727272727272727,-1.0,0.0,-0.5,0.0,2.0,-0.5,1.0,-1.0,-1.0,0.28081675708257986,0.055296444162531246,0
0.0,1.0,1.0,1.1363636363636365,-1.0,2.0,0.5,1.0,0.0,-0.5,2.0,0.0,-1.0,0.8896172393007836,3.9044894676400963,0
0.0,0.0,0.0,0.5454545454545454,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,-1.0,-0.1460970464135021,0.5024605217881588,0
0.0,1.0,0.0,-0.22727272727272727,-1.0,2.0,-0.5,1.0,0.0,0.5,1.0,-1.0,0.0,1.0131856540084387,0.47642500901707646,0
0.0,0.0,0.0,0.3409090909090909,0.0,0.0,-0.5,0.0,2.0,0.5,0.0,-1.0,-1.0,-0.023884870403857745,0.043099552670091086,0
0.0,0.0,0.0,0.13636363636363635,-1.0,0.0,-0.5,0.0,2.0,-0.5,0.0,0.0,-1.0,-0.09229957805907173,0.9974669270217944,0
0.0,0.0,0.0,0.45454545454545453,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,-2.0,-0.14519288728149488,-0.1800679079138838,0
0.0,0.0,0.0,0.8181818181818182,0.0,0.0,-0.5,0.0,2.0,-0.5,0.0,-1.0,-2.0,1.040310427968656,3.7355073815653643,0
0.0,0.0,0.0,-0.22727272727272727,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,-1.0,0.1271097046413502,-0.24832406750991878,0
0.0,1.0,1.0,1.0454545454545454,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,-2.0,0.1256027727546715,-0.1363050300776505,0
0.0,1.0,1.0,0.5,-1.0,2.0,-0.5,0.0,2.0,-0.5,0.0,-1.0,-2.0,0.6726190476190477,1.7556475919223578,0
1.0,1.0,0.0,1.1136363636363635,0.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,-2.0,-0.009719710669077758,6.303322015347686,0
0.0,0.0,0.0,0.1590909090909091,-1.0,0.0,0.5,0.0,2.0,-0.5,0.0,-1.0,0.0,-0.1233423749246534,0.5825570355998325,0
0.0,0.0,0.0,0.2727272727272727,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,-2.0,-0.13569921639541893,0.5623256180324946,0
1.0,1.0,0.0,0.9090909090909091,0.0,0.0,0.5,1.0,0.0,-0.5,1.0,0.0,-1.0,1.3010096443640748,4.671790853575115,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.1271097046413502,-0.2470803328234021,0
1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,-1.0,-1.0,-0.01740506329113924,5.403853090058829,0
0.0,0.0,1.0,-0.4772727272727273,-1.0,0.0,0.5,0.0,2.0,-0.5,0.0,-1.0,1.0,-0.1243972272453285,-0.2477519495541211,0
0.0,1.0,0.0,1.0,0.0,2.0,0.5,1.0,2.0,-0.5,2.0,-1.0,1.0,-0.029460518384569017,5.07617045798457,0
0.0,1.0,0.0,1.1363636363636365,0.0,2.0,0.5,1.0,2.0,0.5,2.0,-1.0,-2.0,1.560201928872815,6.672462470305835,0
0.0,0.0,1.0,0.11363636363636363,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,1.0,0.11354731766124171,0.19500930728123744,0
0.0,1.0,1.0,0.9090909090909091,-1.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,-1.0,0.8866033755274262,3.315207973168497,0
0.0,0.0,1.0,-0.3409090909090909,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,1.0,0.11806811332127788,-0.13715076966448184,0
0.0,0.0,0.0,-0.18181818181818182,-1.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,-1.0,-0.0913954189270645,0.38588112383866274,0
0.0,0.0,0.0,0.09090909090909091,-1.0,0.0,-0.5,1.0,2.0,-0.5,0.0,-1.0,0.0,0.3636980108499096,-0.1657566674543653,0
0.0,0.0,0.0,-0.25,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,-1.0,0.0,0.9589361060880048,0.48629197086344206,0
0.0,1.0,0.0,0.25,-1.0,2.0,-0.5,1.0,2.0,0.5,2.0,-1.0,-2.0,0.7223477998794454,-0.08335509869034738,0
0.0,1.0,1.0,0.5681818181818182,-1.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,1.0,-0.038652802893309225,3.330049873760929,0
1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,2.0,0.5,1.0,0.0,0.0,1.4592374924653406,5.61686338403625,0
0.0,1.0,1.0,0.3181818181818182,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,-1.0,-0.13720614828209765,0.5213652890232122,0
0.0,1.0,1.0,0.5227272727272727,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,-2.0,1.2708710066305002,3.4447222118577665,0
0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,1.3944394213381555,1.817917241893959,0
1.0,0.0,0.0,-0.4318181818181818,0.0,0.0,-0.5,1.0,0.0,-0.5,0.0,-1.0,0.0,0.9378390596745028,-0.23425328242312682,0
0.0,1.0,1.0,0.8863636363636364,0.0,2.0,0.5,1.0,2.0,0.5,2.0,-1.0,-1.0,-0.0015822784810126582,5.560314913622626,0
0.0,1.0,1.0,0.2727272727272727,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,-1.0,-0.1364526823387583,0.5099229299072588,0
0.0,1.0,0.0,1.0454545454545454,-1.0,2.0,0.5,1.0,2.0,-0.5,2.0,-1.0,-1.0,-0.06818866787221217,3.8217396531638537,0
0.0,0.0,0.0,-0.13636363636363635,0.0,0.0,-0.5,0.0,2.0,-0.5,0.0,0.0,-1.0,0.9483875828812538,-0.15348515188073414,0
0.0,1.0,1.0,0.09090909090909091,-1.0,2.0,0.5,0.0,2.0,-0.5,0.0,-1.0,-1.0,0.41041289933694997,0.5994718273364592,0
0.0,1.0,1.0,0.3181818181818182,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,-2.0,-0.1460970464135021,-0.1922565078417472,0
0.0,0.0,0.0,-0.4318181818181818,1.0,1.0,0.0,0.5,1.0,0.0,1.0,-1.0,1.0,0.13012356841470765,-0.24463432127325266,0
0.0,1.0,0.0,0.3409090909090909,-1.0,2.0,-0.5,1.0,2.0,-0.5,1.0,-1.0,-1.0,-0.0724080771549126,1.8051482324457213,0
0.0,0.0,0.0,-0.4772727272727273,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,1.0,0.1331374321880651,-0.23358166569240782,0
0.0,1.0,1.0,1.0454545454545454,-1.0,2.0,0.5,1.0,2.0,0.5,2.0,0.0,1.0,-0.09003918022905365,3.023344900065918,0
0.0,1.0,0.0,-0.11363636363636363,-1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-2.0,-0.06140747438215793,0.8460629578498314,0
1.0,1.0,0.0,0.7954545454545454,-1.0,0.0,0.5,1.0,0.0,-0.5,1.0,0.0,-1.0,-0.06788728149487643,0.09274114979125986,0
0.0,0.0,0.0,-0.3181818181818182,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,-1.0,-2.0,-0.06849005424954792,-0.20465239688403003,0
1.0,0.0,0.0,0.75,-1.0,2.0,0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.5008288125376733,1.8049824011541857,0
0.0,0.0,0.0,0.7727272727272727,-1.0,2.0,0.5,1.0,2.0,-0.5,2.0,-1.0,-2.0,0.5038426763110307,-0.03826557052182962,0
1.0,1.0,0.0,-0.06818181818181818,0.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.255801687763713,1.2089847393753965,0
0.0,1.0,1.0,0.6590909090909091,0.0,2.0,0.5,0.0,0.0,-0.5,0.0,0.0,-2.0,1.017706449668475,3.0814687677491306,0
0.0,1.0,1.0,1.0227272727272727,-1.0,2.0,-0.5,0.0,2.0,-0.5,2.0,-1.0,-1.0,-0.1212326702833032,-0.039459555820885624,0
0.0,0.0,0.0,0.7045454545454546,0.0,0.0,0.5,0.0,2.0,-0.5,0.0,0.0,1.0,-0.05357142857142857,0.10998760411095772,0
0.0,0.0,0.0,-0.4772727272727273,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,1.0,0.12258890898131404,-0.2341620752127823,0
0.0,0.0,0.0,0.09090909090909091,-1.0,0.0,0.5,1.0,0.0,-0.5,0.0,0.0,-1.0,0.6500150693188668,-0.13388389322123137,0
0.0,0.0,0.0,0.5227272727272727,-1.0,2.0,-0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.9694846292947559,0.02091132586263365,0
0.0,1.0,0.0,0.5681818181818182,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-1.0,0.0,-0.13675406871609402,-0.15608041159326558,0
0.0,0.0,0.0,-0.1590909090909091,-1.0,2.0,0.5,1.0,2.0,0.5,0.0,-1.0,1.0,1.0975738396624473,0.8172912287684124,0
0.0,1.0,1.0,0.45454545454545453,1.0,1.0,0.0,0.5,1.0,0.0,2.0,-1.0,1.0,-0.14489150090415914,0.4406054500453963,0
